place_id,neighborhood,value
ChIJw7NZi__zNIgRwcp5kxJAErk,North Shore,18.40558058708082
ChIJRQEFlf7zNIgRZxLBLf1DxmA,North Shore,17.976178766070298
ChIJWWjFalTxNIgRZEwdzBj_toI,Downtown,17.120353066099913
ChIJc7hNuRj1NIgRDSy7LYfY3bI,North Shore,18.815624032068687
ChIJrd_MPQD0NIgRaQcAurQ7VPk,North Shore,18.953247756331745
ChIJp1tqyuvxNIgROzXlw3OKjeA,Downtown,16.870097777941854
ChIJSe13JrnxNIgRyRAtLq7DTp0,Downtown,17.35476989671352
ChIJa_ZAqf_zNIgRKc3voIHKeuM,North Shore,17.79575812823101
ChIJ__6MLQD0NIgR7tpx9fGzBjQ,North Shore,18.92590282194074
ChIJDQkHmlPxNIgR-RYTgv_3ExM,Downtown,16.898794134941213
ChIJLRZdz1bxNIgRliKBNNMrj_E,Downtown,16.533557685994133
ChIJJZ51f1bxNIgRI-T-G9szLw8,Downtown,16.593859445438635
ChIJMZ8fmvfzNIgRqO6p4m40WIw,Central Northside,19.890352292797616
ChIJYWwmlFbxNIgRyjrXVFPWaOU,Downtown,16.66466899715301
ChIJUQ8c81bxNIgRnioofxjN84M,Downtown,16.65212066261162
ChIJD_J0PCrxNIgROmvTjJtU6kE,Downtown,16.541474900457057
ChIJ8-GimDjxNIgRlApecn2qzWA,Downtown,17.152909264686173
ChIJLbPZlVbxNIgRUiWtcqhZS7k,Downtown,16.82884429307272
ChIJG461q1fxNIgRnD8-ZYNshCY,Downtown,16.435499314296166
ChIJfUvFfeLzNIgRJJG8TAOKGd8,Downtown,15.645700230062605
ChIJQ2ym507xNIgR7Un3eltN1Yk,South Oakland,19.504307131722122
ChIJnU-ekU3xNIgR8qOJqcNzFuw,South Shore,17.491347260450954
ChIJ62Pn2n33NIgRrYZKBe7etvk,Mount Washington,18.31548072484661
ChIJjcVAx03xNIgRSaYa9eOR2w4,South Shore,17.539995474176678
ChIJ3VDw7E7xNIgRUv1mm2F058s,South Shore,17.492880098812893
ChIJ28OHmk3xNIgRqZ-UsFZhcyY,South Shore,17.47228329084021
ChIJ2UjFe03xNIgRXZtF7LtXxG4,South Shore,17.547123492819257
ChIJPxm6vcfxNIgRojt2mErBxbY,South Shore,17.59956071330931
ChIJncbtvEzxNIgRtSOWudAmLC4,Mount Washington,18.263187319217387
ChIJ97bZIDvxNIgRldtplCLSAPI,Mount Washington,18.2035368961566
ChIJK0Gg3U3xNIgR91MmvokkqIE,South Shore,17.51932739953125
ChIJm2qSLZTxNIgR5kVTyhhdUug,Downtown,16.683772487482127
ChIJ-VSo4lDxNIgR5Um8EhNVwxI,Downtown,16.571650022560583
ChIJD6AqwRbxNIgRxgnRCFCakqw,Mount Washington,18.41976161745194
ChIJ2RRre0vxNIgRuxbJ4vUVihI,Mount Washington,18.4160808788545
ChIJlSvOwErxNIgR5OhwkzwKGwk,Mount Washington,19.037614216658124
ChIJPy82mmztNIgR7tCHRZTuVnc,Mount Washington,18.364444700390376
ChIJE59EiL_xNIgRXf3_akS30ws,Downtown,16.822155547788583
ChIJfc_Zu1bxNIgROLsTbfhJid0,Downtown,16.594601915817762
ChIJsZZF2lbxNIgRpdJqZpHqous,Downtown,16.366229324178743
ChIJSwaAUkrxNIgROMtq9x4yXuI,Mount Washington,18.744175409134
ChIJsbm8TObxNIgRwXwg-ldV4Hg,Mount Washington,18.333799642396112
ChIJCUPo71PxNIgRAtgoTa99NOA,Downtown,16.69661903239933
ChIJCUPo71PxNIgR0DN7_HDvu2o,Downtown,16.752754008403542
ChIJBbsKoFbxNIgRfZy_c4Gysew,Downtown,16.825173281951628
ChIJO1CPWlHxNIgRyejwmfRjHB4,Downtown,16.763103855378493
ChIJsW0CpVbxNIgRtyWHiG9FaQU,Downtown,16.675976146479204
ChIJUwZBnrbxNIgRwazqpmcSdnQ,Downtown,16.856398045701425
ChIJj8FQr1bxNIgRMi2X2oGQ9pY,Downtown,16.67014573145322
ChIJXXutnFbxNIgR7UUU81s_VKg,Downtown,16.824125965436437
ChIJgW-aDwvxNIgReJCD03Fe2LI,Downtown,16.758807540782794
ChIJHct_wFbxNIgRaO_h4WbplGk,Downtown,16.592325444461572
ChIJKYXik1bxNIgRbgJ_mtNfjoM,Downtown,16.695863427269163
ChIJofJwzFbxNIgRC57bGvzRYKE,Downtown,16.379964472716395
ChIJN-VSlFbxNIgR40s5WO41qgw,Downtown,16.649435610282424
ChIJlww-71bxNIgRztXdqne3Q6s,Downtown,16.57981981736362
ChIJi3bz5VrxNIgRkavQ5Zu528M,Downtown,16.579226918922984
ChIJ09FFvEzxNIgRcfAZqB7fJQQ,Mount Washington,18.228892239105868
ChIJB5KDhyP3NIgRGNuBqbSdhzA,Beechview,24.958639251005774
ChIJbxpRjNP2NIgRtmdSg1GSF3U,Brookline,22.004847801167553
ChIJr52bIdfwNIgROKgSIYc0acs,Carrick,23.06948167639828
ChIJ9X4UwTr3NIgRvcIUkP2SQ6Q,Brookline,25.474931523259798
ChIJ23afgCP3NIgR7bEKy2YjJJY,Beechview,25.06665193955117
ChIJhxspC8bwNIgROEnnc8MsGvs,Carrick,24.82026746526581
ChIJY4oV6DjxNIgRmaNZyV7lqY8,Allentown,18.866491784566097
ChIJR1p9kFbyNIgRDZ210Bg9nvk,Central Lawrenceville,34.93086571072916
ChIJV79ZZlHyNIgRA3nFHpLybEU,Central Lawrenceville,34.85391897636127
ChIJDxKskE3yNIgRZVoDJ9pI2OE,Central Lawrenceville,34.75945994998808
ChIJ1a5WTUbyNIgRjZqErFhIgMQ,Bloomfield,34.93700672258196
ChIJrYigp_fyNIgRIWG-ie1s0kI,Lawrenceville,35.0166702301288
ChIJFWbwNU_yNIgRFCEuSZi60Es,Bloomfield,34.79382979859569
ChIJTQPE-rTzNIgRoMiCLq3FCBs,Lower Lawrenceville,32.97729626822716
ChIJUWs5GN3zNIgRPZqcckSz0q4,Strip District,21.283625367726426
ChIJBz2zA7XzNIgRZbcBa1o8x_c,Lower Lawrenceville,32.544282496234636
ChIJ8zAcVLPzNIgRhsHbKaVgfnM,Lower Lawrenceville,34.69080572867833
ChIJbTN0U7PzNIgRbg-WVM1LlSU,Lower Lawrenceville,34.68934564080957
ChIJdfRhi03yNIgRi_2aR5XCEWU,Central Lawrenceville,34.772886248064935
ChIJOYR7bvrzNIgRU3s9yPaP8Pg,East Allegheny,19.196111689737076
ChIJ0axKmvfzNIgRdOPqQczWrDs,Central Northside,19.837987448782584
ChIJg3MvBfvzNIgRBRpa3nA5RfY,East Allegheny,18.309273107991956
ChIJ8_mSHvzzNIgRgXf7fVX2PTM,North Shore,17.72680944993823
ChIJ41z6CN3zNIgR_ECPHXVS9Nc,Strip District,20.72055820320913
ChIJrSNnoeLzNIgRXD5Z5bgDx6U,Downtown,16.106224227484795
ChIJv2DWlv7zNIgRTTz0tEVx4Ok,North Shore,17.836962178986816
ChIJs2c8p1nxNIgR86FIs2IuGqc,Downtown,15.629672941783898
ChIJGfCWEFfxNIgRKdud4avVJZk,Downtown,16.283555037274485
ChIJ5a71UVbxNIgR_fJVD9BCDHo,Downtown,16.654669701097887
ChIJa5piL1jxNIgRHlJLyZ0aFUY,Downtown,15.88428400636673
ChIJVVUVbFfxNIgR7c7mF2aGn0Q,Downtown,16.013959464337596
ChIJAQCw1FfxNIgR8gdJyIh-4fM,Downtown,16.722968237380073
ChIJm3zjGljxNIgRNMxVoo4hgQo,Downtown,16.064846055564924
ChIJdVAc-9rzNIgR3tlczynQE98,Downtown,15.914402029352722
ChIJbYs7u27xNIgR9Bj9SpqyYwY,Downtown,16.93782760010163
ChIJZ0VnWfTxNIgRzwmWRLP4sy4,Downtown,16.52305481994418
ChIJ47M0F1jxNIgRBCssOalS4ck,Downtown,16.387559713024785
ChIJSVQ4lcfxNIgRO6wvcKZLAQI,Downtown,16.258894253113215
ChIJLe2gNljxNIgRyIt5PgU3xtk,Downtown,15.70274928656163
ChIJ1QL2R1bxNIgR3zR9Fz4lorg,Downtown,16.763858565435722
ChIJue7G_FfxNIgR3YWf7Tdt2aY,Downtown,16.32500682683238
ChIJoaEBy7LxNIgRW6AehuboyTg,Downtown,16.857524202835396
ChIJG6g-slDxNIgR2g4PV1mDO8I,Downtown,16.21805277500291
ChIJMwNf-k3xNIgRKJcrlH1YVqQ,Downtown,16.233860849815695
ChIJr_gB_1DxNIgRCr0YYUObyHE,Downtown,16.652757455277182
ChIJq6rq5FnxNIgRP_IpsWEb7ac,Downtown,15.92486355647004
ChIJbWn2y1DxNIgR1w7n95vU5j0,Downtown,16.227106160058067
ChIJbUeFn1DxNIgRNsB4lETrxQ0,Downtown,16.354520357139506
ChIJ_WoVTvLxNIgRl_aBTlrZpHs,Downtown,16.99031718048665
ChIJwz1LyVbxNIgRV4OR92L-fKw,Downtown,16.364173185319167
ChIJZ3vhFKPxNIgRSUQGsPjO7_Q,Downtown,16.67942223307963
ChIJgVzfkprxNIgRPyQGLv0LJ78,Downtown,16.68944416626977
ChIJr5_PwVnxNIgRW6wYCkEkfv0,Downtown,15.829987726229843
ChIJ3WOGtlnxNIgRDcTKCXS0GOw,Downtown,15.65424391262722
ChIJo5IOulDxNIgRCjQSyJviOTM,Downtown,16.270322575828896
ChIJHeyUo-LzNIgR1FphGl0EYGo,Downtown,16.043455288619445
ChIJaaV-6NzzNIgRronh-wKb0Kw,Strip District,21.56468309851772
ChIJkTpzVVjxNIgRLn0Nwuexkxw,Uptown,16.084943860293063
ChIJn6HNhN3zNIgRzL37A1e_8Pg,Strip District,20.112019479563436
ChIJMYlAHN3zNIgRSTPlPwIwyzg,Strip District,21.19602584630973
ChIJSZ0k9kXxNIgRgxF44U8rvBM,South Side Slopes,17.741528246577193
ChIJbUeFn1DxNIgRb6LHmi3H2zE,Downtown,16.39860469976637
ChIJIQEzxDjxNIgRJm65XjBjXsA,Allentown,18.76476236833335
ChIJTV6FuofxNIgRnxnw7JRHYCs,Downtown,16.560240470963674
ChIJuxAlNFHxNIgR4kI1EDAKexg,Downtown,16.36229131797961
ChIJi43421bxNIgRNnTCIKWZxi8,Downtown,16.386376627315805
ChIJ73N-3lDxNIgRUzUPEX1E2-A,Downtown,16.661115810628992
ChIJJ1RKHFHxNIgRpVIPCvW5ZIs,Downtown,16.56017379409405
ChIJ6XpPWDvxNIgRy_iCBCIKULs,Downtown,16.34178520648844
ChIJi_tCb1rxNIgRpCJk0phr6Hk,Downtown,16.37886719910652
ChIJo1_OeVrxNIgRBzYzhDgFDUs,Downtown,16.44592872007623
ChIJpbLpKfDxNIgR13yY0Fj4pjk,Downtown,15.96602816675733
ChIJy8kvq17xNIgRh6cfPc53b3g,Uptown,15.803366988319413
ChIJtXxPKjrxNIgRq5eY7Y0jNpk,Downtown,16.022552725501644
