place_id,name,latitude,longitude,formatted_address,street_number,route,neighborhood,postal_code,curbside_pickup,price_level,rating,user_ratings_total,sun_open,sun_close,mon_open,mon_close,tue_open,tue_close,wed_open,wed_close,thu_open,thu_close,fri_open,fri_close,sat_open,sat_close
ChIJsVBcN5PxNIgRqvdo84ea2P8,Yesterday's Bar & Grill,40.42562480000001,-79.9423662,"501 Greenfield Ave, Pittsburgh, PA 15207, USA",501,Greenfield Avenue,Greenfield,15207,False,1,3.7,130,1600,0200,,,,,1600,0200,1600,0200,1400,0200,1900,0200
ChIJuVxT6YjxNIgRb0c0GvhIJmU,Capezzuto's Pizza,40.42524059999999,-79.9429526,"422 Greenfield Ave, Pittsburgh, PA 15207, USA",422,Greenfield Avenue,Greenfield,15207,,,4.6,65,1500,2100,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200
ChIJ-Qt5VYfxNIgRDVs2PgNZEck,Chipotle Mexican Grill,40.44103839999999,-79.9579339,"3615 Forbes Ave, Pittsburgh, PA 15213, USA",3615,Forbes Avenue,West Oakland,15213,,1,3.6,813,1045,2200,1045,2200,1045,2200,1045,2200,1045,2200,1045,2200,1045,2200
ChIJv5mJO3TxNIgR2-U7O-0raig,Cupka Cafe,40.425546,-79.9679689,"48 S 27th St, Pittsburgh, PA 15203, USA",48,South 27th Street,South Side Flats,15203,False,1,4.5,40,1100,0200,1000,0200,1000,0200,1000,0200,1000,0200,1000,0200,1000,0200
ChIJczcZdHbxNIgR851UGvycI3I,QDOBA Mexican Eats,40.4264552,-79.9656897,"2777 E Carson St, Pittsburgh, PA 15203, USA",2777,East Carson Street,South Side Flats,15203,False,1,3.9,529,1100,2100,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200
ChIJ3W48jHXxNIgRzYewBlf_lCA,Birmingham Bridge Tavern,40.42458059999999,-79.9645487,"2901 Sarah St, Pittsburgh, PA 15203, USA",2901,Sarah Street,South Side Flats,15203,,1,4.6,558,1200,0000,1100,0000,1100,0000,1100,0000,1100,0000,1100,0000,1100,0000
ChIJMZ6aegfxNIgRlG2XPGR2rrY,Taquitos,40.4278786,-79.965924,"445 S 27th St, Pittsburgh, PA 15203, USA",445,South 27th Street,South Side Flats,15203,,,,,,,,,,,,,,,,,,
ChIJFRFbt3bxNIgR0M9SxAMqRzg,Over The Bar Bicycle Cafe in the Historic South Side,40.42740500000001,-79.96906299999999,"2518 E Carson St, Pittsburgh, PA 15203, USA",2518,East Carson Street,South Side Flats,15203,True,1,4.5,864,1200,2000,,,1600,2200,1600,2200,1600,2200,1100,2200,1200,2200
ChIJ9-KQqu3xNIgRQjuwNnAw5jE,Rialto Pizza,40.426457,-79.93874799999999,"623 Greenfield Ave, Pittsburgh, PA 15207, USA",623,Greenfield Avenue,Greenfield,15207,,1,4.1,353,1100,2300,1030,2300,1030,2300,1030,2300,1030,2300,1030,2300,1030,2300
ChIJ9dZ5RtHxNIgRXQx0R-kiUow,negril curbside,40.4039349,-79.9426385,"5282 Second Avenue, Pittsburgh, PA 15207, USA",5282,Second Avenue,Hazelwood,15207,True,,4.2,16,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,,
ChIJd6RZuLfxNIgRHJT0cLCd33E,Italian Village Pizza,40.4072693,-79.9430498,"5037 Second Avenue, Pittsburgh, PA 15207, USA",5037,Second Avenue,Hazelwood,15207,True,1,3.3,119,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300
ChIJT20LZP_xNIgRfXSxvCBARgI,Murray Avenue Grill,40.437277,-79.923124,"1720 Murray Ave, Pittsburgh, PA 15217, USA",1720,Murray Avenue,Squirrel Hill South,15217,True,2,4.4,490,1630,2130,1630,2130,1630,2130,1630,2130,1630,2130,1630,2130,1630,2130
ChIJwRWXX97xNIgRt99JPMbLo5k,IHOP,40.4149572,-79.9233366,"4656 Browns Hill Rd, Pittsburgh, PA 15217, USA",4656,Browns Hill Road,Squirrel Hill South,15217,True,1,3.4,2407,,,0700,2200,0700,2200,0700,2200,0700,2200,0700,2200,,
ChIJjUAiVXTuNIgRx_uIV_2oEws,61B Cafe,40.432391,-79.89395859999999,"1108 S Braddock Ave, Pittsburgh, PA 15218, USA",1108,South Braddock Avenue,Regent Square,15218,,1,4.4,169,0700,1900,0600,1900,0600,1900,0600,1900,0600,1900,0600,1900,0600,1900
ChIJj4vndd7xNIgRMlzZaluZb7Q,Dunkin',40.41604540000001,-79.9247362,"4578 Browns Hill Rd, Pittsburgh, PA 15217, USA",4578,Browns Hill Road,Squirrel Hill South,15217,False,1,3.9,607,0500,2000,0500,2000,0500,2000,0500,2000,0500,2000,0500,2000,0500,2000
ChIJjZks6gbtNIgR3J6z3f6RvZQ,Espresso a mano,40.4443478,-79.9167539,"Pittsburgh, PA 15217, USA",,,Squirrel Hill North,15217,,,4.6,9,0800,1400,0700,1400,0700,1400,0700,1400,0700,1400,0700,1400,0800,1400
ChIJXRrgsujtNIgRWwtHCcC6TG0,The Café at the Frick,40.447593,-79.901679,"7227 Reynolds St, Pittsburgh, PA 15208, USA",7227,Reynolds Street,Point Breeze,15208,False,2,4.5,198,0900,1500,,,0900,1500,0900,1500,1000,1500,1000,1500,1000,1500
ChIJGW1mL8TtNIgROt0MXN9urkw,First Course Cafe,40.44933109999999,-79.8891438,"7800 Susquehanna St, Pittsburgh, PA 15208, USA",7800,Susquehanna Street,Homewood South,15208,,,,,,,0730,1430,0730,1430,0730,1430,0730,1430,0730,1500,,
ChIJneaRNSbtNIgR26Bot7Ibklw,GG’s Cafe,40.4565638,-79.91581769999999,"151 Bakery Square Blvd, Pittsburgh, PA 15206, USA",151,Bakery Square Boulevard,Bakery Square,15206,,2,4.7,9,1000,1600,,,1130,2100,1130,2100,1130,2100,1130,2200,1200,2200
ChIJzWytUezwNIgRofWfXWmeGHs,Sam's Sun Sandwich,40.3850179,-79.9783764,"2616 Brownsville Rd, Pittsburgh, PA 15227, USA",2616,Brownsville Road,Carrick,15227,,,4.7,53,,,1100,2000,1100,2000,1100,2000,1100,2000,1100,2000,1100,2000
ChIJF8gWyH_yNIgR54cOZfU6tXw,Joseph Tambellini Restaurant,40.47650649999999,-79.9215024,"5701 Bryant St, Pittsburgh, PA 15206, USA",5701,Bryant Street,Highland Park,15206,True,3,4.7,376,,,,,,,,,1600,2300,1600,2300,1600,2300
ChIJxVd0I2ntNIgR0HWArl8uf3s,Jambo Grill,40.48452919999999,-79.91843899999999,"Pittsburgh, PA 15206, USA",,,Highland Park,15206,,,2.6,24,,,,,,,,,,,,,,
ChIJF2TjvX_yNIgR2rajP8TTCM0,Park Bruges,40.47611329999999,-79.9205928,"5801 Bryant St, Pittsburgh, PA 15206, USA",5801,Bryant Street,Highland Park,15206,,2,4.6,687,1100,2000,,,1130,2100,1130,2100,1130,2100,1130,2200,1100,2200
ChIJK1hW6YTyNIgRTqozUZYSdHw,The Bulldog Pub,40.4867684,-79.9266313,"1818 Morningside Ave, Pittsburgh, PA 15206, USA",1818,Morningside Avenue,Morningside,15206,,1,4.6,413,0900,0000,1600,0000,1600,0000,1600,0000,1600,0000,1400,0200,0900,0200
ChIJ3eJzZoTyNIgRFwR6eZysncc,Eddie's Pizza Haus,40.4851514,-79.9258397,"1744 Chislett St, Pittsburgh, PA 15206, USA",1744,Chislett Street,Morningside,15206,,1,4.5,149,,,1100,2000,1100,2000,1100,2000,1100,2000,1100,2000,1100,2000
ChIJg0PTuiLzNIgRZiDiEC0UMCM,Applewood Smoke Burger Company,40.4763191,-79.92088059999999,"5719 Bryant St, Pittsburgh, PA 15206, USA",5719,Bryant Street,Highland Park,15206,True,,4.8,123,,,,,1600,2100,1600,2100,1600,2100,1600,2100,1600,2100
ChIJzRu8mX_yNIgRIXXPzSRbLMU,Teppanyaki Kyoto,40.4757522,-79.9204705,"5808 Bryant St Floor 1, Pittsburgh, PA 15206, USA",5808,Bryant Street,Highland Park,15206,,2,4.7,458,1630,2030,,,1630,2100,1630,2100,1630,2100,1630,2100,1630,2100
ChIJl9Idur_tNIgRC4qSnGye370,Swahili Pizza,40.4844678,-79.91812519999999,"F3MJ+QP, Pittsburgh, PA 15206, USA",,,Highland Park,15206,,,3,2,,,,,,,,,,,,,,
ChIJtT84-2nyNIgRtZthPxJLhFc,People's Indian Restaurant,40.4649253,-79.9412052,"5147 Penn Ave #1, Pittsburgh, PA 15224, USA",5147,Penn Avenue,Garfield,15224,,1,4.5,621,,,1630,2100,1630,2100,1630,2100,1630,2100,1630,2100,1630,2100
ChIJNS-HZW7yNIgRosFKSl6w4L4,Primanti Bros. Restaurant and Bar Penn Ave,40.4643562,-79.9326492,"5491 Penn Ave, Pittsburgh, PA 15206, USA",5491,Penn Avenue,Garfield,15206,True,1,4.1,961,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300,1100,0000,1100,0000
ChIJzaNUQ2nyNIgRJMi6ohsLTuQ,BFG Café,40.4647383,-79.9371558,"5335 Penn Ave, Pittsburgh, PA 15224, USA",5335,Penn Avenue,Garfield,15224,,1,4.5,274,,,1100,2000,1100,2000,1100,2000,1100,2000,1100,2000,1200,1900
ChIJOwT0MkLyNIgRkWGbjvbtOM8,Soju,40.46539480000001,-79.944298,"4923 Penn Ave, Pittsburgh, PA 15224, USA",4923,Penn Avenue,Garfield,15224,False,2,4.7,356,,,,,1700,2100,1700,2100,1700,2100,1700,2200,1700,2200
ChIJY4jK0PfzNIgRWbcs3fOumtI,Sleeping Ranchero,40.4620671,-79.949227,"4715 Liberty Ave, Pittsburgh, PA 15224, USA",4715,Liberty Avenue,Bloomfield,15224,True,,,,,,,,,,,,,,1700,2000,,
ChIJib1zoUDyNIgRjs5lzRvptV4,G&M Dog N'Burger Shoppe,40.45991899999999,-79.946092,"4830 Liberty Ave, Pittsburgh, PA 15224, USA",4830,Liberty Avenue,Bloomfield,15224,,1,4.6,182,,,0600,1600,0600,1600,0600,1600,0600,1600,0600,1600,0700,1400
ChIJ17qAEELyNIgRuOAM6Sm8NMs,Spak Brothers,40.465079,-79.942512,"5107 Penn Ave, Pittsburgh, PA 15224, USA",5107,Penn Avenue,Garfield,15224,,1,4.6,1038,1500,2100,,,1500,2100,1500,2100,1500,2100,1500,2100,1500,2100
ChIJ7-YJEEfyNIgRO0lw1eHhKwM,Wai Wai Chinese Cuisine,40.462008,-79.949185,"4717 Liberty Ave, Pittsburgh, PA 15224, USA",4717,Liberty Avenue,Bloomfield,15224,False,1,4,367,1200,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2230,1100,2230
ChIJGWJzfQTzNIgRpdrWYW3X534,Thyme Machine,40.4625422,-79.9504255,"4613 Liberty Ave, Pittsburgh, PA 15224, USA",4613,Liberty Avenue,Bloomfield,15224,True,,5,42,0900,1300,,,,,,,0800,1200,0800,1200,0900,1300
ChIJkSEzAHnzNIgRjZOxPJSd_2w,St. Clair Social | Pittsburgh Restaurant & Bar,40.4599655,-79.93068219999999,"302 S St Clair St, Pittsburgh, PA 15206, USA",302,South Saint Clair Street,East Liberty,15206,False,2,4.7,139,,,1700,0200,1700,2300,1700,2300,1700,2300,1700,0200,1700,0200
ChIJnetrqnTyNIgR7bt3L49RUTM,Casbah,40.458153,-79.9249504,"229 S Highland Ave, Pittsburgh, PA 15206, USA",229,South Highland Avenue,Shadyside,15206,True,3,4.5,1060,1630,2100,1630,2200,1630,2200,1630,2200,1630,2200,1630,2200,1630,2200
ChIJ6YWR1gzyNIgRUf4PpzogNBw,Cafe Zinho,40.45785609999999,-79.9275723,"238 Spahr St, Pittsburgh, PA 15232, USA",238,Spahr Street,Shadyside,15232,True,3,4.6,125,,,,,,,1700,2200,1700,2200,1700,2200,1700,2200
ChIJ7Z3q5z_yNIgRPjNpFPCbwh8,Silky's Pub,40.4581703,-79.9422409,"5135 Liberty Ave, Pittsburgh, PA 15224, USA",5135,Liberty Avenue,Bloomfield,15224,,1,4.3,393,1200,2300,1500,0000,1500,0000,1500,0000,1500,0000,1100,0200,1500,0200
ChIJSUfZOQ3yNIgRTdo2R99Rk0Y,Senyai Thai Kitchen,40.4576253,-79.9288277,"5865 Ellsworth Ave, Pittsburgh, PA 15232, USA",5865,Ellsworth Avenue,Shadyside,15232,,2,4.6,496,1600,2100,1200,2100,1200,2100,,,1200,2100,1200,2100,1200,2100
ChIJ4aDOY2ryNIgRcjgyna2jC4s,Friendship Perk & Brew,40.4620069,-79.94066680000002,"300 S Pacific Ave, Pittsburgh, PA 15224, USA",300,South Pacific Avenue,Bloomfield,15224,,2,4.6,374,0900,1400,,,0800,1400,0800,1400,0800,1400,0800,1400,0800,1400
ChIJ_xbBinPyNIgR5I6bKzW6Xc4,Margaux,40.46164549999999,-79.9249143,"5947 Penn Ave, Pittsburgh, PA 15206, USA",5947,Penn Avenue,East Liberty,15206,False,,4.5,151,0900,1500,0800,1500,0800,2300,0800,2300,0800,2300,0800,2300,0900,2300
ChIJAZBTnjPtNIgRatsp-ZwuOMU,Commonplace Coffee,40.4503387,-79.91452989999999,"6736 Reynolds St, Pittsburgh, PA 15206, USA",6736,Reynolds Street,Point Breeze,15206,,2,4.7,93,0800,1600,0700,1600,0700,1600,0700,1600,0700,1600,0700,1600,0800,1600
ChIJ_woa_lzzNIgRPKXB29y4pG0,Frances,40.45111119999999,-79.9350706,"728 Copeland St, Pittsburgh, PA 15232, USA",728,Copeland Street,Shadyside,15232,,,4.5,107,1200,2100,,,1600,2100,1600,2100,1600,2100,1600,2200,1200,2200
ChIJLy7o3xDyNIgR-cB2KQN8G9I,Girasole,40.4511786,-79.934691,"733 Copeland St, Pittsburgh, PA 15232, USA",733,Copeland Street,Shadyside,15232,True,2,4.4,843,1600,2100,,,1130,2100,1130,2100,1130,2100,1130,2100,1130,2100
ChIJC5P7sxHyNIgR6IoKrVoD-QY,Pasha Cafe & Lounge,40.4513013,-79.9322351,"808 Ivy St, Pittsburgh, PA 15232, USA",808,Ivy Street,Shadyside,15232,True,2,4.5,486,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2300,1100,2300
ChIJa-FPHBHyNIgRVC5VMamD3vw,The Yard,40.4513676,-79.9342139,"736 Bellefonte St, Pittsburgh, PA 15232, USA",736,Bellefonte Street,Shadyside,15232,True,2,4.2,1033,1000,2100,1600,2200,1600,2200,1600,2200,1600,2200,1100,2300,1000,2200
ChIJK0aB_hDyNIgRZTfaR-B3Ja4,Shady Grove,40.45090739999999,-79.9335545,"5500 Walnut St, Pittsburgh, PA 15232, USA",5500,Walnut Street,Shadyside,15232,,2,4.3,1137,1100,2130,1100,2130,1100,2130,1100,2130,1100,2130,1100,2130,1100,2130
ChIJb7SKCr3zNIgRuElCmbxa6BM,Tocayo Taqueria & Tequila,40.45124299999999,-79.9322041,"810 Ivy St, Pittsburgh, PA 15232, USA",810,Ivy Street,Shadyside,15232,,2,4.6,467,1100,2100,1100,2200,1100,2200,1100,2200,1100,2200,1100,2300,1100,2300
ChIJwb_5sRHyNIgR3BQjpqxJpxU,Acorn,40.4514229,-79.9326639,"5528 Walnut St, Pittsburgh, PA 15232, USA",5528,Walnut Street,Shadyside,15232,True,3,4.6,480,0930,1500,,,,,1700,2200,1700,2200,1700,2200,1700,2200
ChIJn4O9qBHyNIgRc9dX4Aodfz8,Mercurio's Shadyside,40.4515375,-79.9329228,"5523 Walnut St, Pittsburgh, PA 15232, USA",5523,Walnut Street,Shadyside,15232,True,2,4.6,945,1200,2000,,,,,1200,2000,1200,2000,1200,2100,1200,2100
ChIJ4YqBhhXyNIgR6RZeY4TH8Us,Ritter's Diner,40.4564001,-79.9412349,"5221 Baum Blvd, Pittsburgh, PA 15224, USA",5221,Baum Boulevard,Bloomfield,15224,False,1,4.2,2415,0700,2000,0700,2000,0700,2000,0700,2000,0700,2000,0700,2000,0700,2000
ChIJf1H49KXzNIgR-I5Odjiw84w,PITOK The Bistro - Eat. Drink. Connect.,40.4560474,-79.9396606,"5308 Liberty Ave, Pittsburgh, PA 15224, USA",5308,Liberty Avenue,Bloomfield,15224,,,,,0700,2200,0630,2130,0630,2130,0630,2130,0630,2130,0630,2130,0700,2200
ChIJebeZTHLzNIgRyziDyvkn5nQ,Franks Bar and Grill,40.4511429,-79.935001,"728 Copeland St floor 2, Pittsburgh, PA 15232, USA",728,Copeland Street,Shadyside,15232,True,,4.4,52,1630,2200,,,1630,2200,1630,2200,1630,2200,1630,2300,1630,2300
ChIJp_sbrxHyNIgRJSCP_0F4rSE,Pamela's | P&G Diner,40.4516083,-79.93282219999999,"5527 Walnut St #2, Pittsburgh, PA 15232, USA",5527,Walnut Street,Shadyside,15232,,1,4.5,1057,0800,1400,0800,1400,0800,1400,0800,1400,0800,1400,0800,1400,0800,1400
ChIJQ86AALDzNIgRx3FrHBuHwfQ,Selami’s Turkish Kebab House,40.4566726,-79.9363478,"5501 Centre Ave, Pittsburgh, PA 15232, USA",5501,Centre Avenue,Friendship,15232,,2,4.7,126,1100,2200,,,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200
ChIJNfUt57vzNIgR-JxNmrSoOmU,The Shady Dog,40.45628939999999,-79.93888179999999,"Pittsburgh, PA 15224, USA",,,Bloomfield,15224,,,4.8,42,,,,,1030,1430,1030,1430,1030,1430,1030,1430,,
ChIJ5R6OJibzNIgRj7PaeC0EYeE,Yoshino Asian Fusion,40.4509388,-79.9339389,"5440 Walnut St, Pittsburgh, PA 15232, USA",5440,Walnut Street,Shadyside,15232,,2,4.6,281,1200,2100,1100,2130,1100,2130,1100,2130,1100,2130,1100,2230,1100,2230
ChIJ9Q-zXVPzNIgRxMq2OYHXA-k,Angela's Cafe,40.45113929999999,-79.9346265,"735 Copeland St, Pittsburgh, PA 15232, USA",735,Copeland Street,Shadyside,15232,True,,4.1,48,0900,1400,,,0830,1400,0830,1400,1700,2000,1700,2000,1700,2000
ChIJfcIfgRTyNIgRlnaFPGmBSX0,Nak Won Garden,40.4564469,-79.9361102,"5504 Centre Ave, Pittsburgh, PA 15232, USA",5504,Centre Avenue,Shadyside,15232,,2,3.9,367,,,1200,2100,1200,2100,1200,2100,1200,2100,1200,2100,1200,2100
ChIJqSoSWE3zNIgRC5ZZW-O1ZRI,Five Guys,40.4573845,-79.9406715,"5207 Liberty Ave, Pittsburgh, PA 15224, USA",5207,Liberty Avenue,Bloomfield,15224,,2,4.2,321,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200
ChIJp_sbrxHyNIgRy4d_3ltvJfA,La Feria,40.45169,-79.9328239,"5527 Walnut St #2, Pittsburgh, PA 15232, USA",5527,Walnut Street,Shadyside,15232,True,2,4.3,152,,,,,1100,1500,1100,1500,1130,1830,1130,1830,1130,1830
ChIJ2YCjHxPyNIgRx9QebVCaHiI,Szechuan Spice,40.4572963,-79.9335098,"5700 Centre Ave, Pittsburgh, PA 15206, USA",5700,Centre Avenue,Shadyside,15206,,2,4.2,338,1100,2130,1100,2130,,,1100,2130,1100,2130,1100,2200,1100,2200
ChIJiYlvLxHyNIgR0Zqr20MbZ9Q,Starbucks,40.45108099999999,-79.934882,"730 Copeland St, Pittsburgh, PA 15232, USA",730,Copeland Street,Shadyside,15232,,2,4.4,186,0630,1930,0600,1900,0600,1900,0600,1900,0600,1900,0600,1900,0630,1930
ChIJV2sb0hDyNIgRUE0eUaaDj6o,Bruegger's Bagels,40.4507495,-79.9357315,"806 S Aiken Ave, Pittsburgh, PA 15232, USA",806,South Aiken Avenue,Shadyside,15232,,1,4.2,233,0600,1400,0600,1400,0600,1400,0600,1400,0600,1400,0600,1400,0600,1400
ChIJZ3KkqdDzNIgRCD7wfJUWqAM,Back Bar Grill,40.44335419999999,-79.94192740000001,"University Center, 5032 Forbes Ave, Pittsburgh, PA 15213, USA",5032,Forbes Avenue,Squirrel Hill North,15213,,,1.5,6,,,,,,,,,,,,,,
ChIJQ4p9cSzzNIgRUCflMiwYVNQ,Taste of India,40.442522,-79.939982,"5121 Margaret Morrison St, Pittsburgh, PA 15217, USA",5121,Margaret Morrison Street,Squirrel Hill North,15217,,,4.3,6,,,,,,,,,,,,,,
ChIJlV4y5yHyNIgRaaYa1zk7vYw,El Gallo de Oro,40.4431595,-79.9419764,"5000 Forbes Ave, Pittsburgh, PA 15213, USA",5000,Forbes Avenue,Squirrel Hill North,15213,,,3.5,73,1030,2100,1030,2100,1030,2100,1030,2100,1030,2100,1030,2100,1030,2100
ChIJz3eMvGyKNIgR4IB0zeYZy-M,Q-Sub Systems LLC,40.44552059999999,-79.9492166,"300 S Craig St, Pittsburgh, PA 15213, USA",300,South Craig Street,North Oakland,15213,,,,,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100
ChIJLxnwlKrzNIgRtueHT9PHFn4,Tahini by Elegant Edge Catering,40.4426008,-79.93995249999999,"Pittsburgh, PA 15213, USA",,,Squirrel Hill North,15213,True,,5,3,1700,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,1400,,
ChIJhQOupibyNIgReBoACHik1Jw,Chipotle Mexican Grill,40.4446441,-79.9481105,"4611 Forbes Ave, Pittsburgh, PA 15213, USA",4611,Forbes Avenue,North Oakland,15213,False,1,3.5,696,1045,2200,1045,2200,1045,2200,1045,2200,1045,2200,1045,2200,1045,2200
ChIJ_ZmkglLyNIgRp90B8NkqLPE,Asia Tea House,40.4426673,-79.95285539999999,"4230 Forbes Ave, Pittsburgh, PA 15213, USA",4230,Forbes Avenue,North Oakland,15213,,,3.6,85,1100,2000,1100,2000,1100,2000,1100,2000,1100,2000,1100,2000,1100,2000
ChIJ2Tf5pCnyNIgRyENX85bm4pE,Chick-fil-A,40.44432400000001,-79.953062,"3719 Terrace St University of Pittsburgh Tower, Pittsburgh, PA 15213, USA",,,North Oakland,15213,False,1,3.7,106,,,0800,2000,0800,2000,0800,2000,0800,2000,0800,2000,1030,1900
ChIJj8asgjHxNIgRF8MtNqy8v8U,Caprioni's Pizza,40.42211459999999,-79.9286453,"4239 Murray Ave, Pittsburgh, PA 15217, USA",4239,Murray Avenue,Greenfield,15217,,,4.4,68,1100,2100,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200
ChIJffNccebxNIgR9JGg-4HwhFk,China Star,40.4225892,-79.9286578,"4219 Murray Ave #2903, Pittsburgh, PA 15217, USA",4219,Murray Avenue,Greenfield,15217,,1,3.9,165,1200,2200,,,1100,2200,1100,2200,1100,2200,1100,2300,1100,2300
ChIJLd3F_PzxNIgRDq8xAmHQ18Q,Chengdu Gourmet（Squirrel Hill),40.4293329,-79.9223464,"5840 Forward Ave, Pittsburgh, PA 15217, USA",5840,Forward Avenue,Squirrel Hill South,15217,False,2,4.4,707,1100,2130,1600,2130,1600,2130,1600,2130,1600,2130,1100,2130,1100,2130
ChIJfWX-mf7xNIgRE9ZKdBmUiFE,Tan Lac Vien Vietnamese Bistro,40.4332204,-79.9231702,"2114 Murray Ave, Pittsburgh, PA 15217, USA",2114,Murray Avenue,Squirrel Hill South,15217,,2,4.4,365,1130,2200,1130,2200,1130,2200,1130,2200,1130,2200,1130,2300,1130,2300
ChIJg4iqU1zxNIgRpPPslHG6YxA,Took Took 98 (Thai Street Food Restaurant),40.4342014,-79.9231289,"2018 Murray Ave, Pittsburgh, PA 15217, USA",2018,Murray Avenue,Squirrel Hill South,15217,,2,4.4,225,1130,2100,,,1600,2100,1600,2100,1600,2100,1600,2130,1130,2130
ChIJHaUunP7xNIgRxkzGYOAIs3s,Coriander India Grill,40.4327122,-79.9229323,"2201 Murray Ave, Pittsburgh, PA 15217, USA",2201,Murray Avenue,Squirrel Hill South,15217,,2,3.7,461,1700,2200,1700,2200,1700,2200,1700,2200,1700,2200,1700,2200,1700,2200
ChIJz2YHEADyNIgR3i06eMICpDM,Aladdin's Eatery Squirrel Hill,40.4379249,-79.9198734,"5878 Forbes Ave, Pittsburgh, PA 15217, USA",5878,Forbes Avenue,Squirrel Hill South,15217,,2,4.5,687,1100,2000,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100
ChIJt4iTxpPxNIgR48jSGmbEhCI,Mr Egg's Kitchen,40.432497,-79.9228988,"2209 Murray Ave, Pittsburgh, PA 15217, USA",2209,Murray Avenue,Squirrel Hill South,15217,,2,4,27,,,,,1630,2100,1630,2100,1630,2100,1100,2100,1100,2100
ChIJjWC6Ef_xNIgRyJodJrEpjAc,Sichuan Gourmet,40.4358226,-79.9230998,"1900 Murray Ave, Pittsburgh, PA 15217, USA",1900,Murray Avenue,Squirrel Hill South,15217,,2,4.1,594,1200,2100,1630,2100,1630,2100,1630,2100,1630,2100,1100,2130,1100,2130
ChIJVVVJhf7xNIgRO6i9n8IDVUk,Yukiyama Japanese Restaurant,40.43312689999999,-79.9228921,"2121 Murray Ave, Pittsburgh, PA 15217, USA",2121,Murray Avenue,Squirrel Hill South,15217,True,1,4.3,98,1100,2300,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2300
ChIJl-ia3d3xNIgRgi7ZuCdv5AQ,Wendy's,40.41634689999999,-79.925167,"4524 Browns Hill Rd, Pittsburgh, PA 15217, USA",4524,Browns Hill Road,Squirrel Hill South,15217,False,1,2.8,1319,0630,2300,0630,2300,0630,2300,0630,2300,0630,2300,0630,2300,0630,2300
ChIJR0IGCADyNIgRvOjy0MNoRTs,Taiwanese Bistro Cafe 33,40.4377345,-79.91900520000002,"1711 Shady Ave, Pittsburgh, PA 15217, USA",1711,Shady Avenue,Squirrel Hill South,15217,,2,4.5,1013,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2200,1100,2200
ChIJ-7t67_7xNIgRT00uAV8ynN4,Napoli Pizzeria,40.4344143,-79.92299059999999,"2006 Murray Ave, Pittsburgh, PA 15217, USA",2006,Murray Avenue,Squirrel Hill South,15217,,1,4.3,434,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300,1100,0000,1100,0000
ChIJF8MtFMLxNIgRon3pDMIjAhE,Teppan BBQ,40.4324753,-79.9229794,"2209 Murray Ave, Pittsburgh, PA 15217, USA",2209,Murray Avenue,Squirrel Hill South,15217,,2,4.4,127,1130,2200,,,1130,2200,1130,2200,1130,2200,1130,2200,1130,2200
ChIJo4Minv7xNIgRVktnEAAFCBU,New Dumpling & Sushi House,40.43260610000001,-79.9233686,"2138 Murray Ave, Pittsburgh, PA 15217, USA",2138,Murray Avenue,Squirrel Hill South,15217,,1,4.2,295,1100,2130,,,1100,2130,1100,2130,1100,2130,1100,2200,1100,2200
ChIJdyHrh97xNIgRhSG-7v6c1So,Hokkaido Seafood Buffet,40.4154417,-79.92415559999999,"4612 Browns Hill Rd, Pittsburgh, PA 15217, USA",4612,Browns Hill Road,Squirrel Hill South,15217,True,2,3.8,2410,1100,2130,1100,2130,1100,2130,1100,2130,1100,2130,1100,2200,1100,2200
ChIJWSLuPqHzNIgRPwtYJJ0MS6E,Casa Brasil,40.4754732,-79.919708,"5904 Bryant St, Pittsburgh, PA 15206, USA",5904,Bryant Street,Highland Park,15206,True,,4.8,266,1630,2100,1630,2100,,,,,1630,2100,1630,2100,1100,2100
ChIJvTL5iH_yNIgRdO6KVGjHGXM,Smiling Banana Leaf,40.4758509,-79.9195763,"5901 Bryant St, Pittsburgh, PA 15206, USA",5901,Bryant Street,Highland Park,15206,,2,4.5,756,1200,2100,1600,2100,1600,2100,1600,2100,1600,2100,1600,2200,1100,2200
ChIJE5YAUp3yNIgRIJAi9h5VJmc,Lock & Dam Dog Shop,40.48802389999999,-79.9198971,"7331 Butler St, Pittsburgh, PA 15206, USA",7331,Butler Street,Morningside,15206,,1,4.8,321,,,,,1100,1700,1100,1700,1100,1700,1100,1700,1200,1700
